can it cut you|MAYBE
is it an accessory|NO
are you an accessory|NO
is this an accessory|NO
is that an accessory|NO
is the thing an accessory|NO
is it equipment|MAYBE
are you equipment|MAYBE
is this equipment|MAYBE
is that equipment|MAYBE
is the thing equipment|MAYBE
equipment|MAYBE
equipment?|MAYBE
do you wear it|NO
wear it|NO
wear it?|NO
is it jewelry|NO
are you jewelry|NO
is this jewelry|NO
is that jewelry|NO
is the thing jewelry|NO
jewelry|NO
jewelry?|NO
do you carry it|NO
is it a hat|NO
are you a hat|NO
is this a hat|NO
is that a hat|NO
is the thing a hat|NO
hat|NO
hat?|NO
a hat|NO
a hat?|NO
is it shoes|NO
are you shoes|NO
is this shoes|NO
is that shoes|NO
is the thing shoes|NO
shoes|NO
shoes?|NO
do you put it on|NO
is it sports equipment|NO
are you sports equipment|NO
is this sports equipment|NO
is that sports equipment|NO
is the thing sports equipment|NO
sports equipment|NO
sports equipment?|NO
do babies know how to use it?|MAYBE
can you use it immediately?|YES
use it immediately|YES
use it immediately?|YES
needs professional demonstration first?|NO
is operation completely obvious?|YES
can you hold it in your hand|NO
hold it in your hand|NO
hold it in your hand?|NO
is it smaller than your palm|NO
are you smaller than your palm|NO
is this smaller than your palm|NO
is that smaller than your palm|NO
is the thing smaller than your palm|NO
smaller than your palm|NO
smaller than your palm?|NO
can you grip it easily|MAYBE
grip it easily|MAYBE
grip it easily?|MAYBE
is it handheld size|NO
are you handheld size|NO
is this handheld size|NO
is that handheld size|NO
is the thing handheld size|NO
handheld size|NO
handheld size?|NO
does it fit in a bag|NO
do you fit in a bag|NO
does this fit in a bag|NO
does that fit in a bag|NO
does the thing fit in a bag|NO
fit in a bag|NO
fit in a bag?|NO
can you lift it up|YES
lift it up|YES
lift it up?|YES
is it pocket sized|NO
are you pocket sized|NO
is this pocket sized|NO
is that pocket sized|NO
is the thing pocket sized|NO
pocket sized|NO
pocket sized?|NO
can you grasp it fully|NO
grasp it fully|NO
grasp it fully?|NO
is it bigger than you|NO
are you bigger than you|NO
is this bigger than you|NO
is that bigger than you|NO
is the thing bigger than you|NO
bigger than you|NO
bigger than you?|NO
would a teacher sit on it?|YES
is it in most classrooms?|YES
are you in most classrooms?|YES
is this in most classrooms?|YES
is that in most classrooms?|YES
is the thing in most classrooms?|YES
in most classrooms|YES
in most classrooms?|YES
would a teacher use it daily?|YES
can teachers move it around?|YES
do teachers need it for lessons?|MAYBE
would it help teacher rest?|YES
is it teacher furniture?|YES
are you teacher furniture?|YES
is this teacher furniture?|YES
is that teacher furniture?|YES
is the thing teacher furniture?|YES
teacher furniture|YES
teacher furniture?|YES
would teacher put it at desk?|YES
can teacher store things in it?|MAYBE
would substitute teacher use it?|YES
is it manufactured|YES
are you manufactured|YES
is this manufactured|YES
is that manufactured|YES
is the thing manufactured|YES
manufactured|YES
manufactured?|YES
is it organic material|MAYBE
are you organic material|MAYBE
is this organic material|MAYBE
is that organic material|MAYBE
is the thing organic material|MAYBE
organic material|MAYBE
organic material?|MAYBE
are its legs wooden|MAYBE
does it have multiple legs|YES
do you have multiple legs|YES
does this have multiple legs|YES
does that have multiple legs|YES
does the thing have multiple legs|YES
have multiple legs|YES
have multiple legs?|YES
are the legs for support|YES
do hardware stores typically sell it?|NO
would you find it in workshops?|MAYBE
is it construction equipment?|NO
are you construction equipment?|NO
is this construction equipment?|NO
is that construction equipment?|NO
is the thing construction equipment?|NO
construction equipment|NO
construction equipment?|NO
do contractors commonly buy it there?|NO
is it sold in furniture sections?|YES
are you sold in furniture sections?|YES
is this sold in furniture sections?|YES
is that sold in furniture sections?|YES
is the thing sold in furniture sections?|YES
sold in furniture sections|YES
sold in furniture sections?|YES
would home depot sell it?|MAYBE
can it be turned on?|NO
can you be turned on?|NO
can this be turned on?|NO
can that be turned on?|NO
can the thing be turned on?|NO
does it have an on/off switch?|NO
do you have an on/off switch?|NO
does this have an on/off switch?|NO
does that have an on/off switch?|NO
does the thing have an on/off switch?|NO
is it electronic?|NO
are you electronic?|NO
is this electronic?|NO
is that electronic?|NO
is the thing electronic?|NO
does it use electricity?|NO
do you use electricity?|NO
does this use electricity?|NO
does that use electricity?|NO
does the thing use electricity?|NO
can it be powered up?|NO
can you be powered up?|NO
can this be powered up?|NO
can that be powered up?|NO
can the thing be powered up?|NO
does it have a power button?|NO
do you have a power button?|NO
does this have a power button?|NO
does that have a power button?|NO
does the thing have a power button?|NO
have a power button|NO
have a power button?|NO
can it be activated?|NO
can you be activated?|NO
can this be activated?|NO
can that be activated?|NO
can the thing be activated?|NO
does it need batteries?|NO
do you need batteries?|NO
does this need batteries?|NO
does that need batteries?|NO
does the thing need batteries?|NO
can it be switched off?|NO
can you be switched off?|NO
can this be switched off?|NO
can that be switched off?|NO
can the thing be switched off?|NO
be switched off|NO
be switched off?|NO
is it always on?|NO
are you always on?|NO
is this always on?|NO
is that always on?|NO
is the thing always on?|NO
always on|NO
always on?|NO
can it be heated?|YES
can you be heated?|YES
can this be heated?|YES
can that be heated?|YES
can the thing be heated?|YES
does it stay cool?|MAYBE
do you stay cool?|MAYBE
does this stay cool?|MAYBE
does that stay cool?|MAYBE
does the thing stay cool?|MAYBE
stay cool|MAYBE
stay cool?|MAYBE
does it feel cold when touched?|MAYBE
do you feel cold when touched?|MAYBE
does this feel cold when touched?|MAYBE
does that feel cold when touched?|MAYBE
does the thing feel cold when touched?|MAYBE
feel cold when touched|MAYBE
feel cold when touched?|MAYBE
can it burn you?|NO
can you burn you?|NO
can this burn you?|NO
can that burn you?|NO
can the thing burn you?|NO
does it conduct heat?|MAYBE
do you conduct heat?|MAYBE
does this conduct heat?|MAYBE
does that conduct heat?|MAYBE
does the thing conduct heat?|MAYBE
is it warmer than ice?|YES
are you warmer than ice?|YES
is this warmer than ice?|YES
is that warmer than ice?|YES
is the thing warmer than ice?|YES
warmer than ice|YES
warmer than ice?|YES
do children like it?|MAYBE
do kids need help using it?|MAYBE
can children break it easily?|MAYBE
do kids share it?|YES
would children miss it?|YES
is it common in houses|YES
are you common in houses|YES
is this common in houses|YES
is that common in houses|YES
is the thing common in houses|YES
common in houses|YES
common in houses?|YES
is it found in forests|NO
are you found in forests|NO
is this found in forests|NO
is that found in forests|NO
is the thing found in forests|NO
found in forests|NO
found in forests?|NO
does it grow naturally|NO
do you grow naturally|NO
does this grow naturally|NO
does that grow naturally|NO
does the thing grow naturally|NO
grow naturally|NO
grow naturally?|NO
is it used by doctors|YES
are you used by doctors|YES
is this used by doctors|YES
is that used by doctors|YES
is the thing used by doctors|YES
used by doctors|YES
used by doctors?|YES
is it for teachers only|NO
are you for teachers only|NO
is this for teachers only|NO
is that for teachers only|NO
is the thing for teachers only|NO
for teachers only|NO
for teachers only?|NO
do office workers use it|YES
is it professional equipment|MAYBE
are you professional equipment|MAYBE
is this professional equipment|MAYBE
is that professional equipment|MAYBE
is the thing professional equipment|MAYBE
professional equipment|MAYBE
professional equipment?|MAYBE
do barbers use it|YES
is it job-specific|NO
are you job-specific|NO
is this job-specific|NO
is that job-specific|NO
is the thing job-specific|NO
job-specific|NO
job-specific?|NO
do dentists need it|YES
is it for one profession|NO
are you for one profession|NO
is this for one profession|NO
is that for one profession|NO
is the thing for one profession|NO
for one profession|NO
for one profession?|NO
do pilots use it|YES
is it workplace furniture|YES
are you workplace furniture|YES
is this workplace furniture|YES
is that workplace furniture|YES
is the thing workplace furniture|YES
is it in most offices?|YES
are you in most offices?|YES
is this in most offices?|YES
is that in most offices?|YES
is the thing in most offices?|YES
in most offices|YES
in most offices?|YES
can you sit on it?|YES
can it move easily?|MAYBE
can you move easily?|MAYBE
can this move easily?|MAYBE
can that move easily?|MAYBE
can the thing move easily?|MAYBE
move easily|MAYBE
move easily?|MAYBE
does it plug into wall?|NO
do you plug into wall?|NO
does this plug into wall?|NO
does that plug into wall?|NO
does the thing plug into wall?|NO
is it behind a desk?|YES
are you behind a desk?|YES
is this behind a desk?|YES
is that behind a desk?|YES
is the thing behind a desk?|YES
behind a desk|YES
behind a desk?|YES
does it plug in|NO
do you plug in|NO
does this plug in|NO
does that plug in|NO
does the thing plug in|NO
plug in|NO
plug in?|NO
is it used daily|YES
are you used daily|YES
is this used daily|YES
is that used daily|YES
is the thing used daily|YES
used daily|YES
used daily?|YES
was it commonly found in homes|YES
was it mass produced then|YES
was it found in offices|YES
was it handcrafted back then|MAYBE
did it look similar then|YES
was it considered furniture|YES
does it slide|MAYBE
do you slide|MAYBE
does this slide|MAYBE
does that slide|MAYBE
does the thing slide|MAYBE
slide|MAYBE
slide?|MAYBE
does it crawl|NO
do you crawl|NO
does this crawl|NO
does that crawl|NO
does the thing crawl|NO
crawl|NO
crawl?|NO
is it stationary|YES
are you stationary|YES
is this stationary|YES
is that stationary|YES
is the thing stationary|YES
stationary|YES
stationary?|YES
does it cost over $1000|MAYBE
do you cost over $1000|MAYBE
does this cost over $1000|MAYBE
does that cost over $1000|MAYBE
does the thing cost over $1000|MAYBE
cost over $1000|MAYBE
cost over $1000?|MAYBE
is it rare|NO
are you rare|NO
is this rare|NO
is that rare|NO
is the thing rare|NO
is it valuable|MAYBE
are you valuable|MAYBE
is this valuable|MAYBE
is that valuable|MAYBE
is the thing valuable|MAYBE
can you buy it cheaply|YES
buy it cheaply|YES
buy it cheaply?|YES
is it a luxury item|MAYBE
are you a luxury item|MAYBE
is this a luxury item|MAYBE
is that a luxury item|MAYBE
is the thing a luxury item|MAYBE
luxury item|MAYBE
luxury item?|MAYBE
a luxury item|MAYBE
a luxury item?|MAYBE
is it mass produced|YES
are you mass produced|YES
is this mass produced|YES
is that mass produced|YES
is the thing mass produced|YES
does it hold its value|MAYBE
do you hold its value|MAYBE
does this hold its value|MAYBE
does that hold its value|MAYBE
does the thing hold its value|MAYBE
hold its value|MAYBE
hold its value?|MAYBE
is it commonly owned|YES
are you commonly owned|YES
is this commonly owned|YES
is that commonly owned|YES
is the thing commonly owned|YES
would it cost under $100|MAYBE
is it larger than a person|MAYBE
are you larger than a person|MAYBE
is this larger than a person|MAYBE
is that larger than a person|MAYBE
is the thing larger than a person|MAYBE
larger than a person|MAYBE
larger than a person?|MAYBE
can a car fit inside it|NO
is it massive|NO
are you massive|NO
is this massive|NO
is that massive|NO
is the thing massive|NO
massive|NO
massive?|NO
is it bigger than a house|NO
are you bigger than a house|NO
is this bigger than a house|NO
is that bigger than a house|NO
is the thing bigger than a house|NO
bigger than a house|NO
bigger than a house?|NO
is it smaller than a car|YES
are you smaller than a car|YES
is this smaller than a car|YES
is that smaller than a car|YES
is the thing smaller than a car|YES
smaller than a car?|YES
is it a mammal|NO
are you a mammal|NO
is this a mammal|NO
is that a mammal|NO
is the thing a mammal|NO
mammal|NO
mammal?|NO
a mammal|NO
a mammal?|NO
is it a bird|NO
are you a bird|NO
is this a bird|NO
is that a bird|NO
is the thing a bird|NO
bird|NO
bird?|NO
a bird|NO
a bird?|NO
is it a fish|NO
are you a fish|NO
is this a fish|NO
is that a fish|NO
is the thing a fish|NO
fish|NO
fish?|NO
a fish|NO
a fish?|NO
is it a reptile|NO
are you a reptile|NO
is this a reptile|NO
is that a reptile|NO
is the thing a reptile|NO
reptile|NO
reptile?|NO
a reptile|NO
a reptile?|NO
does it have fur|NO
do you have fur|NO
does this have fur|NO
does that have fur|NO
does the thing have fur|NO
have fur|NO
have fur?|NO
does it have feathers|NO
do you have feathers|NO
does this have feathers|NO
does that have feathers|NO
does the thing have feathers|NO
have feathers|NO
have feathers?|NO
does it have scales|NO
do you have scales|NO
does this have scales|NO
does that have scales|NO
does the thing have scales|NO
have scales|NO
have scales?|NO
can it breathe|NO
can you breathe|NO
can this breathe|NO
can that breathe|NO
can the thing breathe|NO
does it help examine patients?|NO
do you help examine patients?|NO
chair|WIN
is it chair|WIN
is it a chair|WIN
is it an chair|WIN
are you chair|WIN
are you a chair|WIN
are you an chair|WIN
its chair|WIN
its a chair|WIN
its an chair|WIN
a chair|WIN
an chair|WIN
the chair|WIN
i think its chair|WIN
i think its a chair|WIN
i guess chair|WIN
my guess is chair|WIN
chair?|WIN
chair!|WIN
table|NO
is it table|NO
is it a table|NO
is it an table|NO
are you table|NO
are you a table|NO
its table|NO
i think its table|NO
i guess table|NO
table?|NO
stool|NO
is it stool|NO
is it a stool|NO
is it an stool|NO
are you stool|NO
are you a stool|NO
its stool|NO
i think its stool|NO
i guess stool|NO
stool?|NO
couch|NO
is it couch|NO
is it a couch|NO
is it an couch|NO
are you couch|NO
are you a couch|NO
its couch|NO
i think its couch|NO
i guess couch|NO
couch?|NO
bench|NO
is it bench|NO
is it a bench|NO
is it an bench|NO
are you bench|NO
are you a bench|NO
its bench|NO
i think its bench|NO
i guess bench|NO
bench?|NO
bed|NO
is it bed|NO
is it a bed|NO
is it an bed|NO
are you bed|NO
are you a bed|NO
its bed|NO
i think its bed|NO
i guess bed|NO
bed?|NO
desk|NO
is it desk|NO
is it a desk|NO
is it an desk|NO
are you desk|NO
are you a desk|NO
its desk|NO
i think its desk|NO
i guess desk|NO
desk?|NO
sofa|NO
is it sofa|NO
is it a sofa|NO
is it an sofa|NO
are you sofa|NO
are you a sofa|NO
its sofa|NO
i think its sofa|NO
i guess sofa|NO
sofa?|NO
ottoman|NO
is it ottoman|NO
is it a ottoman|NO
is it an ottoman|NO
are you ottoman|NO
are you a ottoman|NO
its ottoman|NO
i think its ottoman|NO
i guess ottoman|NO
ottoman?|NO
bookshelf|NO
is it bookshelf|NO
is it a bookshelf|NO
is it an bookshelf|NO
are you bookshelf|NO
are you a bookshelf|NO
its bookshelf|NO
i think its bookshelf|NO
i guess bookshelf|NO
bookshelf?|NO
dresser|NO
is it dresser|NO
is it a dresser|NO
is it an dresser|NO
are you dresser|NO
are you a dresser|NO
its dresser|NO
i think its dresser|NO
i guess dresser|NO
dresser?|NO
cabinet|NO
is it cabinet|NO
is it a cabinet|NO
is it an cabinet|NO
are you cabinet|NO
are you a cabinet|NO
its cabinet|NO
i think its cabinet|NO
i guess cabinet|NO
cabinet?|NO
lamp|NO
is it lamp|NO
is it a lamp|NO
is it an lamp|NO
are you lamp|NO
are you a lamp|NO
its lamp|NO
i think its lamp|NO
i guess lamp|NO
lamp?|NO
mirror|NO
is it mirror|NO
is it a mirror|NO
is it an mirror|NO
are you mirror|NO
are you a mirror|NO
its mirror|NO
i think its mirror|NO
i guess mirror|NO
mirror?|NO
picture frame|NO
is it picture frame|NO
is it a picture frame|NO
is it an picture frame|NO
are you picture frame|NO
are you a picture frame|NO
its picture frame|NO
i think its picture frame|NO
i guess picture frame|NO
picture frame?|NO
clock|NO
is it clock|NO
is it a clock|NO
is it an clock|NO
are you clock|NO
are you a clock|NO
its clock|NO
i think its clock|NO
i guess clock|NO
clock?|NO
vase|NO
is it vase|NO
is it a vase|NO
is it an vase|NO
are you vase|NO
are you a vase|NO
its vase|NO
i think its vase|NO
i guess vase|NO
vase?|NO
is it plant|NO
is it an plant|NO
are you plant|NO
its plant|NO
i think its plant|NO
i guess plant|NO
television|NO
is it television|NO
is it a television|NO
is it an television|NO
are you television|NO
are you a television|NO
its television|NO
i think its television|NO
i guess television|NO
television?|NO
is it computer|NO
is it an computer|NO
are you computer|NO
its computer|NO
i think its computer|NO
i guess computer|NO
keyboard|NO
is it keyboard|NO
is it a keyboard|NO
is it an keyboard|NO
are you keyboard|NO
are you a keyboard|NO
its keyboard|NO
i think its keyboard|NO
i guess keyboard|NO
keyboard?|NO
mouse|NO
is it mouse|NO
is it a mouse|NO
is it an mouse|NO
are you mouse|NO
are you a mouse|NO
its mouse|NO
i think its mouse|NO
i guess mouse|NO
mouse?|NO
phone|NO
is it phone|NO
is it a phone|NO
is it an phone|NO
are you phone|NO
are you a phone|NO
its phone|NO
i think its phone|NO
i guess phone|NO
phone?|NO
book|NO
is it book|NO
is it a book|NO
is it an book|NO
are you book|NO
are you a book|NO
its book|NO
i think its book|NO
i guess book|NO
book?|NO
pen|NO
is it pen|NO
is it a pen|NO
is it an pen|NO
are you pen|NO
are you a pen|NO
its pen|NO
i think its pen|NO
i guess pen|NO
pen?|NO
pencil|NO
is it pencil|NO
is it a pencil|NO
is it an pencil|NO
are you pencil|NO
are you a pencil|NO
its pencil|NO
i think its pencil|NO
i guess pencil|NO
pencil?|NO
notebook|NO
is it notebook|NO
is it a notebook|NO
is it an notebook|NO
are you notebook|NO
are you a notebook|NO
its notebook|NO
i think its notebook|NO
i guess notebook|NO
notebook?|NO
backpack|NO
is it backpack|NO
is it a backpack|NO
is it an backpack|NO
are you backpack|NO
are you a backpack|NO
its backpack|NO
i think its backpack|NO
i guess backpack|NO
backpack?|NO
wallet|NO
is it wallet|NO
is it a wallet|NO
is it an wallet|NO
are you wallet|NO
are you a wallet|NO
its wallet|NO
i think its wallet|NO
i guess wallet|NO
wallet?|NO
keys|NO
is it keys|NO
is it a keys|NO
is it an keys|NO
are you keys|NO
are you a keys|NO
its keys|NO
i think its keys|NO
i guess keys|NO
keys?|NO
glasses|NO
is it glasses|NO
is it a glasses|NO
is it an glasses|NO
are you glasses|NO
are you a glasses|NO
its glasses|NO
i think its glasses|NO
i guess glasses|NO
glasses?|NO
watch|NO
is it watch|NO
is it a watch|NO
is it an watch|NO
are you watch|NO
are you a watch|NO
its watch|NO
i think its watch|NO
i guess watch|NO
watch?|NO
bracelet|NO
is it bracelet|NO
is it a bracelet|NO
is it an bracelet|NO
are you bracelet|NO
are you a bracelet|NO
its bracelet|NO
i think its bracelet|NO
i guess bracelet|NO
bracelet?|NO
necklace|NO
is it necklace|NO
is it a necklace|NO
is it an necklace|NO
are you necklace|NO
are you a necklace|NO
its necklace|NO
i think its necklace|NO
i guess necklace|NO
necklace?|NO
ring|NO
is it ring|NO
is it a ring|NO
is it an ring|NO
are you ring|NO
are you a ring|NO
its ring|NO
i think its ring|NO
i guess ring|NO
ring?|NO
earrings|NO
is it earrings|NO
is it a earrings|NO
is it an earrings|NO
are you earrings|NO
are you a earrings|NO
its earrings|NO
i think its earrings|NO
i guess earrings|NO
earrings?|NO
is it hat|NO
is it an hat|NO
are you hat|NO
its hat|NO
i think its hat|NO
i guess hat|NO
is it a shoes|NO
is it an shoes|NO
are you a shoes|NO
its shoes|NO
i think its shoes|NO
i guess shoes|NO
shirt|NO
is it shirt|NO
is it a shirt|NO
is it an shirt|NO
are you shirt|NO
are you a shirt|NO
its shirt|NO
i think its shirt|NO
i guess shirt|NO
shirt?|NO
pants|NO
is it pants|NO
is it a pants|NO
is it an pants|NO
are you pants|NO
are you a pants|NO
its pants|NO
i think its pants|NO
i guess pants|NO
pants?|NO
jacket|NO
is it jacket|NO
is it a jacket|NO
is it an jacket|NO
are you jacket|NO
are you a jacket|NO
its jacket|NO
i think its jacket|NO
i guess jacket|NO
jacket?|NO
sweater|NO
is it sweater|NO
is it a sweater|NO
is it an sweater|NO
are you sweater|NO
are you a sweater|NO
its sweater|NO
i think its sweater|NO
i guess sweater|NO
sweater?|NO
socks|NO
is it socks|NO
is it a socks|NO
is it an socks|NO
are you socks|NO
are you a socks|NO
its socks|NO
i think its socks|NO
i guess socks|NO
socks?|NO
underwear|NO
is it underwear|NO
is it a underwear|NO
is it an underwear|NO
are you underwear|NO
are you a underwear|NO
its underwear|NO
i think its underwear|NO
i guess underwear|NO
underwear?|NO
towel|NO
is it towel|NO
is it a towel|NO
is it an towel|NO
are you towel|NO
are you a towel|NO
its towel|NO
i think its towel|NO
i guess towel|NO
towel?|NO
pillow|NO
is it pillow|NO
is it a pillow|NO
is it an pillow|NO
are you pillow|NO
are you a pillow|NO
its pillow|NO
i think its pillow|NO
i guess pillow|NO
pillow?|NO
blanket|NO
is it blanket|NO
is it a blanket|NO
is it an blanket|NO
are you blanket|NO
are you a blanket|NO
its blanket|NO
i think its blanket|NO
i guess blanket|NO
blanket?|NO
sheet|NO
is it sheet|NO
is it a sheet|NO
is it an sheet|NO
are you sheet|NO
are you a sheet|NO
its sheet|NO
i think its sheet|NO
i guess sheet|NO
sheet?|NO
curtain|NO
is it curtain|NO
is it a curtain|NO
is it an curtain|NO
are you curtain|NO
are you a curtain|NO
its curtain|NO
i think its curtain|NO
i guess curtain|NO
curtain?|NO
rug|NO
is it rug|NO
is it a rug|NO
is it an rug|NO
are you rug|NO
are you a rug|NO
its rug|NO
i think its rug|NO
i guess rug|NO
rug?|NO
carpet|NO
is it carpet|NO
is it a carpet|NO
is it an carpet|NO
are you carpet|NO
are you a carpet|NO
its carpet|NO
i think its carpet|NO
i guess carpet|NO
carpet?|NO
floor|NO
is it floor|NO
is it a floor|NO
is it an floor|NO
are you floor|NO
are you a floor|NO
its floor|NO
i think its floor|NO
i guess floor|NO
floor?|NO
wall|NO
is it wall|NO
is it a wall|NO
is it an wall|NO
are you wall|NO
are you a wall|NO
its wall|NO
i think its wall|NO
i guess wall|NO
wall?|NO
ceiling|NO
is it ceiling|NO
is it a ceiling|NO
is it an ceiling|NO
are you ceiling|NO
are you a ceiling|NO
its ceiling|NO
i think its ceiling|NO
i guess ceiling|NO
ceiling?|NO
door|NO
is it door|NO
is it a door|NO
is it an door|NO
are you door|NO
are you a door|NO
its door|NO
i think its door|NO
i guess door|NO
door?|NO
window|NO
is it window|NO
is it a window|NO
is it an window|NO
are you window|NO
are you a window|NO
its window|NO
i think its window|NO
i guess window|NO
window?|NO
refrigerator|NO
is it refrigerator|NO
is it a refrigerator|NO
is it an refrigerator|NO
are you refrigerator|NO
are you a refrigerator|NO
its refrigerator|NO
i think its refrigerator|NO
i guess refrigerator|NO
refrigerator?|NO
stove|NO
is it stove|NO
is it a stove|NO
is it an stove|NO
are you stove|NO
are you a stove|NO
its stove|NO
i think its stove|NO
i guess stove|NO
stove?|NO
microwave|NO
is it microwave|NO
is it a microwave|NO
is it an microwave|NO
are you microwave|NO
are you a microwave|NO
its microwave|NO
i think its microwave|NO
i guess microwave|NO
microwave?|NO
toaster|NO
is it toaster|NO
is it a toaster|NO
is it an toaster|NO
are you toaster|NO
are you a toaster|NO
its toaster|NO
i think its toaster|NO
i guess toaster|NO
toaster?|NO
blender|NO
is it blender|NO
is it a blender|NO
is it an blender|NO
are you blender|NO
are you a blender|NO
its blender|NO
i think its blender|NO
i guess blender|NO
blender?|NO
coffee maker|NO
is it coffee maker|NO
is it a coffee maker|NO
is it an coffee maker|NO
are you coffee maker|NO
are you a coffee maker|NO
its coffee maker|NO
i think its coffee maker|NO
i guess coffee maker|NO
coffee maker?|NO
dishwasher|NO
is it dishwasher|NO
is it a dishwasher|NO
is it an dishwasher|NO
are you dishwasher|NO
are you a dishwasher|NO
its dishwasher|NO
i think its dishwasher|NO
i guess dishwasher|NO
dishwasher?|NO
washing machine|NO
is it washing machine|NO
is it a washing machine|NO
is it an washing machine|NO
are you washing machine|NO
are you a washing machine|NO
its washing machine|NO
i think its washing machine|NO
i guess washing machine|NO
washing machine?|NO
dryer|NO
is it dryer|NO
is it a dryer|NO
is it an dryer|NO
are you dryer|NO
are you a dryer|NO
its dryer|NO
i think its dryer|NO
i guess dryer|NO
dryer?|NO
vacuum|NO
is it vacuum|NO
is it a vacuum|NO
is it an vacuum|NO
are you vacuum|NO
are you a vacuum|NO
its vacuum|NO
i think its vacuum|NO
i guess vacuum|NO
vacuum?|NO
broom|NO
is it broom|NO
is it a broom|NO
is it an broom|NO
are you broom|NO
are you a broom|NO
its broom|NO
i think its broom|NO
i guess broom|NO
broom?|NO
mop|NO
is it mop|NO
is it a mop|NO
is it an mop|NO
are you mop|NO
are you a mop|NO
its mop|NO
i think its mop|NO
i guess mop|NO
mop?|NO
bucket|NO
is it bucket|NO
is it a bucket|NO
is it an bucket|NO
are you bucket|NO
are you a bucket|NO
its bucket|NO
i think its bucket|NO
i guess bucket|NO
bucket?|NO
soap|NO
is it soap|NO
is it a soap|NO
is it an soap|NO
are you soap|NO
are you a soap|NO
its soap|NO
i think its soap|NO
i guess soap|NO
soap?|NO
shampoo|NO
is it shampoo|NO
is it a shampoo|NO
is it an shampoo|NO
are you shampoo|NO
are you a shampoo|NO
its shampoo|NO
i think its shampoo|NO
i guess shampoo|NO
shampoo?|NO
toothbrush|NO
is it toothbrush|NO
is it a toothbrush|NO
is it an toothbrush|NO
are you toothbrush|NO
are you a toothbrush|NO
its toothbrush|NO
i think its toothbrush|NO
i guess toothbrush|NO
toothbrush?|NO
toothpaste|NO
is it toothpaste|NO
is it a toothpaste|NO
is it an toothpaste|NO
are you toothpaste|NO
are you a toothpaste|NO
its toothpaste|NO
i think its toothpaste|NO
i guess toothpaste|NO
toothpaste?|NO
razor|NO
is it razor|NO
is it a razor|NO
is it an razor|NO
are you razor|NO
are you a razor|NO
its razor|NO
i think its razor|NO
i guess razor|NO
razor?|NO
scissors|NO
is it scissors|NO
is it a scissors|NO
is it an scissors|NO
are you scissors|NO
are you a scissors|NO
its scissors|NO
i think its scissors|NO
i guess scissors|NO
scissors?|NO
knife|NO
is it knife|NO
is it a knife|NO
is it an knife|NO
are you knife|NO
are you a knife|NO
its knife|NO
i think its knife|NO
i guess knife|NO
knife?|NO
fork|NO
is it fork|NO
is it a fork|NO
is it an fork|NO
are you fork|NO
are you a fork|NO
its fork|NO
i think its fork|NO
i guess fork|NO
fork?|NO
spoon|NO
is it spoon|NO
is it a spoon|NO
is it an spoon|NO
are you spoon|NO
are you a spoon|NO
its spoon|NO
i think its spoon|NO
i guess spoon|NO
spoon?|NO
plate|NO
is it plate|NO
is it a plate|NO
is it an plate|NO
are you plate|NO
are you a plate|NO
its plate|NO
i think its plate|NO
i guess plate|NO
plate?|NO
bowl|NO
is it bowl|NO
is it a bowl|NO
is it an bowl|NO
are you bowl|NO
are you a bowl|NO
its bowl|NO
i think its bowl|NO
i guess bowl|NO
bowl?|NO
cup|NO
is it cup|NO
is it a cup|NO
is it an cup|NO
are you cup|NO
are you a cup|NO
its cup|NO
i think its cup|NO
i guess cup|NO
cup?|NO
glass|NO
is it glass|NO
is it a glass|NO
is it an glass|NO
are you glass|NO
are you a glass|NO
its glass|NO
i think its glass|NO
i guess glass|NO
glass?|NO
bottle|NO
is it bottle|NO
is it a bottle|NO
is it an bottle|NO
are you bottle|NO
are you a bottle|NO
its bottle|NO
i think its bottle|NO
i guess bottle|NO
bottle?|NO
jar|NO
is it jar|NO
is it a jar|NO
is it an jar|NO
are you jar|NO
are you a jar|NO
its jar|NO
i think its jar|NO
i guess jar|NO
jar?|NO
box|NO
is it box|NO
is it a box|NO
is it an box|NO
are you box|NO
are you a box|NO
its box|NO
i think its box|NO
i guess box|NO
box?|NO
bag|NO
is it bag|NO
is it a bag|NO
is it an bag|NO
are you bag|NO
are you a bag|NO
its bag|NO
i think its bag|NO
i guess bag|NO
bag?|NO
basket|NO
is it basket|NO
is it a basket|NO
is it an basket|NO
are you basket|NO
are you a basket|NO
its basket|NO
i think its basket|NO
i guess basket|NO
basket?|NO
trash can|NO
is it trash can|NO
is it a trash can|NO
is it an trash can|NO
are you trash can|NO
are you a trash can|NO
its trash can|NO
i think its trash can|NO
i guess trash can|NO
trash can?|NO
tissue|NO
is it tissue|NO
is it a tissue|NO
is it an tissue|NO
are you tissue|NO
are you a tissue|NO
its tissue|NO
i think its tissue|NO
i guess tissue|NO
tissue?|NO
toilet paper|NO
is it toilet paper|NO
is it a toilet paper|NO
is it an toilet paper|NO
are you toilet paper|NO
are you a toilet paper|NO
its toilet paper|NO
i think its toilet paper|NO
i guess toilet paper|NO
toilet paper?|NO
bandage|NO
is it bandage|NO
is it a bandage|NO
is it an bandage|NO
are you bandage|NO
are you a bandage|NO
its bandage|NO
i think its bandage|NO
i guess bandage|NO
bandage?|NO
medicine|NO
is it medicine|NO
is it a medicine|NO
is it an medicine|NO
are you medicine|NO
are you a medicine|NO
its medicine|NO
i think its medicine|NO
i guess medicine|NO
